HV4 FYV v3.0 forecast (DD basis),GBP/site/day,as published,,667.799126,792.808941,933.429084,1032.072136,1135.027489,,,,,,,,,,,FYV v3.0 Table 15 p.32 (S107)
HV4 Initial Forecast 2027/28,GBP/site/day,Tier 1 forecast,,,654.727845,,,,,,,,,,,,,,Initial Forecast 2027/28 (S108)
HV4 CENTRAL path,GBP/site/day,estimated=Y from 2028/29,317.597969,528.912335,654.727845,770.856609988262,852.319304869983,937.343240543413,,,,,,,,,,,"As T-Demand4 method, HV4 chain factor"
"Demand residual REVENUE (FYV v3.0, DD basis) — 2026/27 SUPERSEDED, see r23",GBP m,context driver only (feeds no formula); 2026/27 superseded by the published Final,,7520.83,8766.9,10078.86,10905.09,11755.17,,,,,,,,,,,"FYV v3.0 Table 14/15 p.31-32: 2025/26 = 3.84bn -> 26/27 7.52bn (""increase by 94%"") -> 30/31 11.76bn; IF 27/28: ""+GBP 1.32bn vs 26/27, -1.18bn vs FYV"" (S107/S108). Q99 2026-07-26: the 2026/27 FYV figure is superseded by the NESO Final (r23). Retained here as the published FYV path because rows 24+ of the FYV series remain the only published basis for 2028/29-2030/31."
Demand residual REVENUE — FINAL 2026/27 (published; supersedes r22 for that year),GBP m,published actual-basis; context driver only (feeds no formula),,6265.17,,,,,,,,,,,,,,,"NESO Final TNUoS Tariffs 2026/27 v1.0, 30.01.2026, doc 376336, Table 10 = GBP 6,265.17m demand residual; same document: ""Revenue to be collected from demand users is forecast to be GBP 6.38bn for 2026/27"" (S2; figure re-verified against the primary 2026-07-26, Q99). This is 17% below the FYV v3.0 forecast of GBP 7,520.83m in r22. No Final-basis level exists for 2027/28+: the Initial Forecast (S108) publishes DELTAS (""+GBP 1.32bn vs 26/27, -1.18bn vs FYV""), not a level, so 2027/28-2030/31 are left blank here rather than back-derived. NOTE the GBP 7,610.7m ""Total to Collect"" figure quoted in the Q99 registration is a different aggregate from the GBP 6.38bn demand revenue in this document and was NOT re-verified — do not quote it."
"UK archetype per-MWh (large x365/500,000; medium x365/20,000; E2 = x(1-NCC), current law held, estimated=Y)",,,,,,,,,,,,,,,,,,,
Large E1 network residual,GBP/MWh nominal,formula,9.34160221207,15.20534277786,18.77306118264,18.4186781935074,20.3649381212829,22.3963567558196,,,,,,,,,,,
Large E2 network residual (NCC 90% held),GBP/MWh nominal,estimated=Y (policy held),0.934160221207,1.520534277786,1.877306118264,1.84186781935074,2.03649381212829,2.23963567558196,,,,,,,,,,,SI 2026/243 unchanged
"Medium E1 TNUoS residual (HV4; DUoS NOT projected — held flat, Q52)",GBP/MWh nominal,formula,5.79616293425,9.65265011375,11.94878317125,14.0681331322858,15.5548273138772,17.1065141399173,,,,,,,,,,,
Memo: RIIO-ET3 Final Determinations anchor,GBP bn,context,10.7,,,,,,,,,,,,,,,,Ofgem RIIO-3 FD ET (04.12.2025) para 2.8: baseline totex allowances all TOs GBP 10.7bn (submitted 15.8bn); cross-sector PR: GBP 28bn (S109)

"C. GERMANY — HoeS archetype charge scenarios (EUR/MWh, level basis of the published tariff sheets; cols D=2025 ... I=2030)",,,,,,,,,,,,,,,,,,,
(year labels),,,2025,2026,2027,2028,2029,2030,,,,,,,,,,,
"Archetype HoeS charge, WITH subsidy (published/law)",EUR/MWh,Tier 1,29.2675,13.5325,,,,,,,,,,,,,,,Workbook stage4_de (2025: 29.27; 2026 mit Zuschuss: 13.53)
"Archetype HoeS charge, OHNE Zuschuss (published counterfactual)",EUR/MWh,Tier 1 info sheet,,30.83875,,,,,,,,,,,,,,,UeNB theoretische Netzentgelte 2026 ohne Zuschuss (workbook stage4_de r13-14: 30.84)
SCENARIO S1 — subsidy lapses 2027: ohne-2026 level held real,EUR/MWh,estimated=Y,,,30.83875,30.83875,30.83875,30.83875,,,,,,,,,,,"Level = 2026-ohne (30.84) held flat in real terms 2027-2030; BDEW/Consentec context: HoeS +10% real to 2030 vs 2024, -10..-15% by 2045 (S111) — outturn 2025/26 already far above that path, so HOLD is the conservative central"
SCENARIO S2 — subsidy continued at 2027-draft scale (EUR 5.53bn),EUR/MWh,estimated=Y; DRAFT not law,,,16.115125,16.115125,16.115125,16.115125,,,,,,,,,,,"Charge = ohne - (ohne - mit-2026) x (5.53/6.5), proportional-subsidy arithmetic (est=Y); held 2028-2030 (no published later-year provision; total 2026-30 energy-relief envelope EUR 50.73bn per draft)"
"E2 under current law + AgNes (BAND, not a line)",EUR/MWh,estimated=Y,7.0242,3.2478,7.4013,7.4013,7.4013,7.4013,,,,,,,,,,,"Bandlast grandfathered to 31.12.2031 (AgNes); successor Sondernetzentgelt from ~2029/30 with discounts of ""similar heights"" to today (up to 80% atypical / 90% Bandlast — Orientierungspunkte 22.04.2026 p.7-8 VERBATIM, S110); plus general-charge redistribution under new cost cascading would relieve former HoeS Bandlast users 20-80% (ibid. p.2). Central: hold D8 (pays 24% of E1); band: pays 10%-100%."
Memo: NEP anchor,EUR bn,context,360,,,,,,,,,,,,,,,,NEP Strom 2037/2045 V2025 1. Entwurf (Dec 2025) Vorwort: Investitionskosten Entwicklungspfad A bis 2045 ~EUR 360bn (DRAFT) — retr. 2026-07-16 (S112)
Memo: par.19-Umlage direction,ct/kWh,context,0.4,,,,,0.8,,,,,,,,,,,BDEW/Consentec study (06.12.2024) Bild 4.1: 19.2-Umlage ~0.4 (2023) rising to ~0.8 ct/kWh long-term (S111)

"D. CHINA — locked P4 T&D + system-operation-fee drivers (CNY; cols D=2025, E=2026, F=2027-28 period, G=notes)",,,,,,,,,,,,,,,,,,,
JS 220kV T&D volumetric P3 -> P4,CNY/kWh,Tier 1 locked,0.0597,0.0564083333333333,0.0518,,,,,,,,,,,,,,"发改价格〔2023〕526号 annex; 〔2026〕1077号 annex (eff. 2026-08-01; P4 period; annex parsed 2026-07-16, S113). Basket pattern: volumetric DOWN in 8/9 sampled grids (JS -13.2%, SD -14.5%); demand charges FLAT at 220kV (JS 41.6 unchanged) — supersedes the media deltas noted in D13-R (Q50)"
JS 系统运行费 observed trajectory,CNY/kWh,Tier 1 (monthly notices),0.047317,0.0868,,,,,,,,,,,,,,,2022: 0 -> 2023: 0.0209 -> 2024: 0.0349 -> 2025: 0.047317 -> 2026 (Jan-Jun): 0.0868. Drivers: coal capacity recovery 30%->>=50% from 2026 (1501号; JS in 30% group 2024-25); 114号 extends capacity pricing to gas/PSH/storage into 系统运行费; 136号 mechanism line JS 0.0118 (Jan-26) -> 0.0186 (Mar-26) (S114)
CN projection stance,note,central = hold 2026H1 level; direction UP,,,,,,,,,,,,,,,,,"No official forward path exists. Published parameters imply upside: capacity recovery floor rises to >=50% (some provinces >=70%); 136号 auctions expand the mechanism line. T&D itself locked flat-to-down to 2028. Present as drivers, not a fan chart."
Memo: grid investment anchors,CNY bn/yr,context,639.5,800,,,,,,,,,,,,,,,"National grid-project completion 2025: 639.5bn (+5.1%, CEC via 人民网 02/2026); SGCC 十五五 total 4tn CNY (~800bn/yr avg, +40% vs 十四五) + CSG ~1tn (yicai 20.01.2026; NEA 30.01.2026) (S115)"

E. UTILISATION — system load factor = delivered energy / (system peak x hours) (D43). Cols D..S = 2010..2025.,,,,,,,,,,,,,,,,,,,
(year labels),,,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,
UK electricity supplied (net),TWh,Tier 1,361.73,347.69,341.91,336.5,317.73,318.51,319.88,318.87,315.16,310.21,296.18,292.97,310.27,280.25,270.88,,"DUKES 5.1.2 (July 2025 ed.), col B — retr. 2026-07-16 (S116)"
GB simultaneous maximum load met,GW,Tier 1,59.13,55.505,55.765,51.811,52.516,51.1,51.858,50.608,48.8,46.802,47.398,47.128,47.117,46.854,46.045,,"DUKES 5.10.A, Great Britain row — retr. 2026-07-16 (S116)"
UK system load factor,ratio,computed,0.698349044401045,0.715082231680144,0.699916110782897,0.741410936077907,0.69065709393719,0.711537946009704,0.704153298144159,0.719267406961485,0.737237068642863,0.756636478283428,0.71333183432012,0.709643182968525,0.751723364638867,0.682802090161354,0.671568561824818,,supplied / (peak x 8.76); leap-year 2nd-order ignored
DE Netzlast annual energy (own SMARD aggregation),TWh,"estimated=Y (Tier-1 data, own sum)",,,,,,502,503.9,506.8,509.2,497.4,485.4,504.6,482.3,458.4,465.5,465.8,"SMARD (BNetzA) quarterhour Netzlast series 410, summed per year — computed 2026-07-16; 2010-14 GAP (S117)"
DE annual peak Netzlast (own SMARD max),GW,"estimated=Y (own max, winter windows)",,,,,,78.1,80.2,79.8,81.3,77.9,79,81.6,78.8,73.8,75.8,76,"Same source, annual maximum; cross-check: 2024 = 75.8 GW matches BNetzA Monitoringbericht 2024"
DE system load factor,ratio,computed (same source both terms),,,,,,0.733750781985395,0.717242282421799,0.72498598093407,0.714979752537251,0.728893734503315,0.701404543089995,0.705915928015042,0.698693878497091,0.709061885139399,0.701045770532885,0.699651526075463,
CN 全社会用电量,亿kWh,Tier 1 (NEA annual releases),41923,46928,49591,53223,55233,55500,59198,63077,68449,72255,75110,83128,86372,92241,98521,103682,"NEA January releases per year (2025: nea.gov.cn 21.01.2026, +5.0%) (S115)"
CN 统调最高用电负荷 (anchors only),亿kW,Tier 1; partial series,,,,,,,,,,,,,,13.4,14.5,15.08,"2024: 14.5 (CEC 供需报告 01/2025, ""同比提高1.1亿千瓦"" -> 2023 = 13.4 derived, est=Y); 2025: 15.08 (17.07.2025, NEA 10.07.2026 release; 2026 YTD record 15.18). DEFINITION CAVEAT: dispatched (统调) peak vs total-consumption numerator — ratio is indicative (S115)"
CN indicative load factor (anchor years),ratio,estimated=Y (definition mismatch flagged),,,,,,,,,,,,,,0.785805561234921,0.775633758463234,0.784870341436237,
Demand outlooks (context for the denominator-side driver),various,as published,,,,,,,,,,,,,,,,,"CN: CEC 2026 = 10.9-11.0万亿kWh (+5-6%); 国网能源院 2030 = 13.5万亿, 2035 = 16.7万亿. UK/DE forward utilisation: FES-2025 and Szenariorahmen pathway points NOT retrieved this session — Q51."

"F. THE DRIVER ARITHMETIC, stated plainly (chapter-6 spine)",,,,,,,,,,,,,,,,,,,
UK,reading,,,,,,,,,,,,,,,,,,"Residual revenue nearly doubles 2025/26->2026/27 (3.84 -> 7.52bn) and grows ~56% further to 2030/31 (FYV), while delivered volumes FELL 25% since 2010 and utilisation ~0.70 -> 0.67: the charge per site rises because the numerator (RIIO-3 capex recovery) grows into a shrinking, flatter-loaded denominator. T-Demand4 per-MWh (large archetype): 9.3 (2025/26) -> 15.2 (2026/27) -> ~22.4 GBP/MWh by 2030/31 central."
DE,reading,,,,,,,,,,,,,,,,,,"The 2026 subsidy is a LEVEL shift, not a driver change: ohne-Zuschuss the archetype pays ~31 EUR/MWh and the draft-2027 subsidy holds ~16 EUR/MWh. Utilisation fell 0.73 -> 0.70 (2015-2025). E2 stays 10-24% of E1 under grandfathering + AgNes successor ""similar heights"" — the E1/E2 wedge (borne by others) widens with E1."
CN,reading,,,,,,,,,,,,,,,,,,"The regulated T&D price is flat-to-down (P4), demand grows 5-6%/yr and utilisation is high and stable — the network denominator GROWS with the numerator. Chinese network cost growth lands in the 系统运行费 (capacity + mechanism costs), quadrupling 2023->2026H1 but still only ~87 CNY/MWh (~USD 12)."

"G. UK FORWARD UTILISATION — NESO FES 2025, Holistic Transition (S178; Q51 UK leg; imported 2026-07-19, D63). Fiscal years. System demand = ""GBFES System Demand: Total""; peak = ""GBFES Peak Customer Demand: Total Consumption plus Losses"" (ACS-normalised). BOUNDARY: scenario series — DO NOT SPLICE with DUKES outturn LF (Section C basis differs); numerator includes electrolysis while the peak line excludes it, so the implied LF is indicative (estimated=Y).",,,,,,,,,,,,,,,,,,,
Year,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,,,,,,
FES HT system demand,286780,289650,290891,294991,302613,314320,326293,339295,355884,373666,392593,411573,433422,GWh,,,,,
"FES HT peak (customer+losses, ACS)",57.46,58.34,58.15,58.1,58.73,59.4,60.53,62.09,63.97,66.29,68.83,71.5,74.34,GW,,,,,
Implied scenario load factor,0.569743176511911,0.56676497245716,0.571053055198923,0.579600201196174,0.588197905903263,0.604061928262842,0.61536526285694,0.623809082558754,0.6350793715376,0.643474672998331,0.651119461156698,0.657107960532618,0.66555551870156,ratio (estimated=Y),,,,,
"READING: scenario LF rises 0.567 (2024) → 0.624 (2030) → 0.666 (2035) as demand growth outpaces peak — utilisation pressure EASES on this published path, in contrast to the 2010–24 outturn decline (DUKES 0.698→0.672, Section C). Demand-side context only; the Section-B charge projections are unchanged.",,,,,,,,,,,,,,,,,,,
